"npo.name" "p.tp" "raw.tp" "n.item"
"npo2237" "高雄市長春老人關懷服務協會" 10.8 0.770325288079361 16
"npo2239" "台灣心會" 10.8 0.770325288079361 16
"npo2243" "台北市中藥商業同業公會" 10.8 0.770325288079361 16
"npo2258" "財團法人基督教更生團契附設桃園縣私立少年之家" 10.8 0.770325288079361 16
"npo2267" "台中市私立慈馨兒少之家" 10.8 0.770325288079361 16
"npo2272" "財團法人法律扶助基金會台北分會" 10.8 0.770325288079361 16
"npo2273" "桃園縣單親家庭服務中心" 10.8 0.770325288079361 16
"npo2295" "新北市政府長期照顧管理中心" 10.8 0.770325288079361 16
"npo2310" "中華理財教育發展協會" 10.8 0.770325288079361 16
"npo2315" "台北南區家扶中心" 10.8 0.770325288079361 16
"npo2316" "臺南市心智障礙者關顧協會" 10.8 0.770325288079361 16
"npo2319" "天主教會台中教區附設立達啟能訓練中心" 10.8 0.770325288079361 16
"npo2320" "屏東縣大愛護理之家" 10.8 0.770325288079361 16
"npo2324" "財團法人伊甸社會福利基金會雲林縣分事務所" 10.8 0.770325288079361 16
"npo2328" "主婦聯盟環境保護基金會台中分事務所" 10.8 0.770325288079361 16
"npo2330" "國立臺灣大學中國信託慈善基金會兒少暨家庭研究中心" 10.8 0.770325288079361 16
"npo2340" "財團法人基督教臺北市伯大尼兒少家園" 10.8 0.770325288079361 16
"npo2356" "台灣省私立健順養護中心" 10.8 0.770325288079361 16
"npo2365" "大光兒少之家" 10.8 0.770325288079361 16
"npo2377" "南瀛文化協會／新營社區大學" 10.8 0.770325288079361 16
"npo2378" "臺北市內湖婦女暨家庭服務中心" 10.8 0.770325288079361 16
"npo2386" "台灣多媒體創意教學協會" 10.8 0.770325288079361 16
"npo2424" "財團法人台南市私立長泰教養院新市分院" 10.8 0.770325288079361 16
"npo2436" "財團法人台灣兒童暨家庭扶助基金會台北市北區分事務所" 10.8 0.770325288079361 16
"npo2446" "財團法人伊甸社會福利基金會嘉義社區發展中心" 10.8 0.770325288079361 16
"npo2460" "台灣被壓迫者劇場推展中心" 10.8 0.770325288079361 16
"npo2491" "安麗希望工場慈善基金會" 10.8 0.770325288079361 16
"npo2498" "家扶基金會【1957福利諮詢專線】" 10.8 0.770325288079361 16
"npo2512" "紫竹林康復之家" 10.8 0.770325288079361 16
"npo2523" "財團法人利河伯社會福利基金會" 10.8 0.770325288079361 16
"npo2538" "財團法人社會福利基金會" 10.8 0.770325288079361 16
"npo2542" "中國藝術家協會" 10.8 0.770325288079361 16
"npo2544" "台灣在地文化交流協會" 10.8 0.770325288079361 16
"npo2554" "藍色天空志工關懷協會" 10.8 0.770325288079361 16
"npo2557" "天主教會台中教區附設彰化縣私立聖家啟智中心" 10.8 0.770325288079361 16
"npo2575" "佛明社區復健中心" 10.8 0.770325288079361 16
"npo2622" "內政部少年之家" 10.8 0.770325288079361 16
"npo2625" "清福養老院" 10.8 0.770325288079361 16
"npo2630" "台灣生死輔導學會" 10.8 0.770325288079361 16
"npo2022" "桃園縣社區暨志願服務聯合推廣中心" 10.59 0.755065965204577 15
"npo2008" "新北市維凱創意印刷庇護工場" 10.57 0.753378654497151 15
"npo0220" "伊甸社會福利基金會職訓就輔中心" 10.35 0.73769568779682 15
"npo0561" "臺北市學生輔導諮商中心" 10.35 0.73769568779682 15
"npo2561" "國立中正紀念堂管理處" 10.11 0.72074905421461 14
"npo0173" "周餘龍教授教育基金會" 9.6 0.684297735353852 15
"npo0323" "中華民國全民法律關懷輔導協會" 9.6 0.684297735353852 15
"npo1068" "財團法人台灣兒童暨家庭扶助基金會（家扶基金會）" 9.6 0.684297735353852 15
"npo2517" "中華民國全民扶助協會" 9.6 0.684297735353852 15
"npo0285" "財團法人犯罪被害人保護協會" 9.51 0.678087085338915 15
"npo2285" "社團法人世界和平會．桃園縣志願服務推廣中心" 9.51 0.678087085338915 15
"npo1481" "松陽社會福利事業基金會" 9.38 0.669038412479068 14
"npo0556" "高雄市立民生醫院" 9.05 0.645457485056374 14
"npo0034" "新北市新莊區牡丹心社區發展協會" 8.87 0.632676970832106 15
"npo0099" "新北市私立捷安護理之家" 8.87 0.632676970832106 15
"npo0113" "私立佳瑩康復之家" 8.87 0.632676970832106 15
"npo0119" "承恩護理之家" 8.87 0.632676970832106 15
"npo0127" "台北市西區單親家庭服務中心" 8.87 0.632676970832106 15
"npo0134" "基隆市政府學生輔導諮商中心" 8.87 0.632676970832106 15
"npo0151" "屏東縣三地門鄉青葉社區發展協會" 8.87 0.632676970832106 15
"npo0197" "有限責任台北市綠活互助家庭社區服務勞動合作社" 8.87 0.632676970832106 15
"npo0238" "財團法人天主教會嘉義教區附設雲林縣私立華聖啟能發展中心" 8.87 0.632676970832106 15
"npo0256" "伊甸社會福利基金會愛德養護中心" 8.87 0.632676970832106 15
"npo0390" "台北市東區少年服務中心" 8.87 0.632676970832106 15
"npo0412" "宜蘭縣戶外休閒活動發展協會" 8.87 0.632676970832106 15
"npo0419" "台南市佳楠愛心慈善會" 8.87 0.632676970832106 15
"npo0432" "社團法人台灣省社區關懷協會" 8.87 0.632676970832106 15
"npo0433" "財團法人全成社會福利基金會金門縣分事務所" 8.87 0.632676970832106 15
"npo0512" "中華人力資源發展學會" 8.87 0.632676970832106 15
"npo0520" "財團法人「張老師」基金會宜蘭「張老師」中心" 8.87 0.632676970832106 15
"npo0530" "南投市傑瑞老人安養中心" 8.87 0.632676970832106 15
"npo0555" "財團法人台中縣私立普濟社會福利慈善事業基金會" 8.87 0.632676970832106 15
"npo0579" "台北市城中發展中心" 8.87 0.632676970832106 15
"npo0612" "臺北市三玉啟能中心" 8.87 0.632676970832106 15
"npo0614" "新北市私立安濟老人養護中心" 8.87 0.632676970832106 15
"npo0641" "新北市愛明發展中心" 8.87 0.632676970832106 15
"npo0677" "國立雲林特殊教育學校" 8.87 0.632676970832106 15
"npo0692" "財團法人台灣聖公會基隆聖三一堂" 8.87 0.632676970832106 15
"npo0694" "高雄市仁武公共托嬰中心暨育兒資源中心" 8.87 0.632676970832106 15
"npo0729" "中華民國紅十字會新竹縣支會" 8.87 0.632676970832106 15
"npo0736" "臺中市山線婦女福利服務中心" 8.87 0.632676970832106 15
"npo0771" "臺中市三十張犁婦女福利服務中心" 8.87 0.632676970832106 15
"npo0798" "臺北市體育總會拳擊協會" 8.87 0.632676970832106 15
"npo0859" "新北市政府家庭暴力暨性侵害防治中心" 8.87 0.632676970832106 15
"npo0864" "台北市私立仁仁老人養護所" 8.87 0.632676970832106 15
"npo0873" "伊甸基金會恩望人力資源服務中心" 8.87 0.632676970832106 15
"npo0882" "桃園縣私立育德兒童之家" 8.87 0.632676970832106 15
"npo0884" "財團法人台灣基督教迦南會(以琳之家)" 8.87 0.632676970832106 15
"npo0891" "私立德瑞康復之家" 8.87 0.632676970832106 15
"npo0901" "私立文德康復之家" 8.87 0.632676970832106 15
"npo0904" "高雄市佛教淨覺育幼院" 8.87 0.632676970832106 15
"npo0944" "台灣家庭暴力暨性犯罪處遇協會" 8.87 0.632676970832106 15
"npo0945" "中華自然醫學教育學會健康促進教研中心" 8.87 0.632676970832106 15
"npo0990" "財團法人臺灣更生保護會嘉義分會" 8.87 0.632676970832106 15
"npo1015" "社團法人群英公益發展協會" 8.87 0.632676970832106 15
"npo1018" "家園護理之家" 8.87 0.632676970832106 15
"npo1048" "內政部家庭暴力及性侵害防治委員會" 8.87 0.632676970832106 15
"npo1066" "財團法人天主教聖母無原罪方濟傳教修女會附設高雄市私立康達家園" 8.87 0.632676970832106 15
"npo1092" "中華民國紅十字會台灣省嘉義縣支會" 8.87 0.632676970832106 15
"npo1100" "社團法人宜蘭縣光塩生命關懷協會" 8.87 0.632676970832106 15
"npo1145" "花蓮縣秀林鄉布拉旦社區發展協會" 8.87 0.632676970832106 15
"npo1164" "嘉義基督教醫院嘉義市居家服務中心" 8.87 0.632676970832106 15
"npo1262" "新北市私立領袖天下老人養護中心" 8.87 0.632676970832106 15
"npo1269" "新北市吉翔庇護工場" 8.87 0.632676970832106 15
"npo1275" "社團法人彰化縣自閉症肯納家長協會" 8.87 0.632676970832106 15
"npo1291" "台北市關懷病友協會" 8.87 0.632676970832106 15
"npo1305" "中華長照服務產業研究發展協會" 8.87 0.632676970832106 15
"npo1307" "臺北城市科技大學 諮輔組 資源教室" 8.87 0.632676970832106 15
"npo1312" "新北市原住民婦女服務協會" 8.87 0.632676970832106 15
"npo1324" "財團法人犯罪被害人保護協會臺灣基隆分會" 8.87 0.632676970832106 15
"npo1338" "財團法人犯罪被害人保護協會台灣高雄分會" 8.87 0.632676970832106 15
"npo1344" "私立呈泰日間型精神復健機構" 8.87 0.632676970832106 15
"npo1356" "心世代心理諮商所" 8.87 0.632676970832106 15
"npo1367" "中華民國紅十字會台灣省桃園縣支會" 8.87 0.632676970832106 15
"npo1391" "愛苗職涯動力整合協會" 8.87 0.632676970832106 15
"npo1447" "苗栗縣婦女會" 8.87 0.632676970832106 15
"npo1476" "高雄市數學讀書會(原高雄縣阿蓮鄉數學讀書會)" 8.87 0.632676970832106 15
"npo1494" "財團法人雙福社會福利慈善事業基金會嘉義辦事處" 8.87 0.632676970832106 15
"npo1499" "財團法人天主教會台中教區附設彰化縣私立聖智啟智中心" 8.87 0.632676970832106 15
"npo1539" "新北市大安庇護農場" 8.87 0.632676970832106 15
"npo1596" "臺中市志願服務推廣中心(朝陽科技大學承接)" 8.87 0.632676970832106 15
"npo1602" "臺南市政府委託財團法人臺南市私立康寧教養院經營龍崎教養院" 8.87 0.632676970832106 15
"npo1626" "台灣你的社會福利慈善協會" 8.87 0.632676970832106 15
"npo1627" "南投縣社會福利工作協會" 8.87 0.632676970832106 15
"npo1662" "新北市懷恩印刷設計庇護工場" 8.87 0.632676970832106 15
"npo1676" "中華民國紅十字會台灣省雲林縣支會" 8.87 0.632676970832106 15
"npo1702" "台北市教育會" 8.87 0.632676970832106 15
"npo1744" "財團法人彰化縣立希望社會慈善事業福利基金會" 8.87 0.632676970832106 15
"npo1746" "台北市史代納教育推廣協會" 8.87 0.632676970832106 15
"npo1752" "法鼓文理學院社會企業研究中心" 8.87 0.632676970832106 15
"npo1773" "有限責任高雄市安祥照顧服務勞動合作社" 8.87 0.632676970832106 15
"npo1800" "臺南市私立麻豆老人養護中心" 8.87 0.632676970832106 15
"npo1804" "中華民國紅十字會南投縣支會" 8.87 0.632676970832106 15
"npo1815" "桃園縣私立慈園長期照顧中心" 8.87 0.632676970832106 15
"npo1873" "中華民國青少年兒童福利學會" 8.87 0.632676970832106 15
"npo1884" "臺北市勞動力重建運用處" 8.87 0.632676970832106 15
"npo1900" "私立全人康復之家" 8.87 0.632676970832106 15
"npo1935" "新北市私立馨安老人長期照顧中心(養護型)" 8.87 0.632676970832106 15
"npo1955" "中華道統和諧發展總會" 8.87 0.632676970832106 15
"npo2010" "基隆市七礙聯盟協會" 8.87 0.632676970832106 15
"npo2100" "台灣家庭慈善工作協會" 8.87 0.632676970832106 15
"npo2103" "崮崴創意印刷有限公司附設桃園縣谷佳創意印刷庇護工場" 8.87 0.632676970832106 15
"npo2110" "高雄市左營實踐公共托嬰中心及育兒資源中心" 8.87 0.632676970832106 15
"npo2117" "桃園縣南區早期療育社區資源中心" 8.87 0.632676970832106 15
"npo2148" "創世基金會板橋分院" 8.87 0.632676970832106 15
"npo2153" "高雄市基督教哈利路亞生命關懷協會" 8.87 0.632676970832106 15
"npo2229" "台灣幼兒早期教育協會" 8.87 0.632676970832106 15
"npo2256" "財團法人彰化縣茉莉園社福慈善基金會" 8.87 0.632676970832106 15
"npo2314" "新北市志願服務推廣中心" 8.87 0.632676970832106 15
"npo2352" "社團法人台南市理想家庭促進協會" 8.87 0.632676970832106 15
"npo2354" "伊甸社會福利基金會附設台北市私立婦幼家園" 8.87 0.632676970832106 15
"npo2366" "台中市春天兒童教育發展協會" 8.87 0.632676970832106 15
"npo2404" "臺北市立聯合醫院附設身心障礙者就業服務中心" 8.87 0.632676970832106 15
"npo2419" "財團法人「張老師」基金會基隆「張老師」中心" 8.87 0.632676970832106 15
"npo2429" "人本教育文教基金會新竹辦公室" 8.87 0.632676970832106 15
"npo2449" "桃園縣私立樂活育幼院" 8.87 0.632676970832106 15
"npo2452" "有限責任屏東縣幸福原住民照顧服務勞動合作社" 8.87 0.632676970832106 15
"npo2467" "高雄市同愛社會福利關懷協會" 8.87 0.632676970832106 15
"npo2476" "私立立泓康復之家" 8.87 0.632676970832106 15
"npo2499" "戴德森醫療財團法人嘉義基督教醫院嘉義縣居家服務中心" 8.87 0.632676970832106 15
"npo2515" "雲林縣貓兒干文史協會" 8.87 0.632676970832106 15
"npo2529" "舒閤康復之家" 8.87 0.632676970832106 15
"npo2540" "新北市樂扶庇護工場" 8.87 0.632676970832106 15
"npo2572" "高雄市私立聖和老人長期照顧中心（養護型）" 8.87 0.632676970832106 15
"npo2604" "桃園縣私立龍祥精神護理之家" 8.87 0.632676970832106 15
"npo2610" "中華民國身心障礙音樂才藝發展協會" 8.87 0.632676970832106 15
"npo2375" "佛教慈濟慈善事業基金會" 8.82 0.628673643734211 14
"npo1882" "財團法人張老師基金會台南中心" 8.81 0.628510851474164 13
"npo2573" "美國教育基金會" 8.29 0.590950770583257 13
"npo1347" "蔡瑞月文化基金會" 7.81 0.557057503418836 11
"npo0025" "屏東縣獅子鄉雙流社區發展協會" 7.79 0.555524795053769 15
"npo0048" "台北市私立祥暉老人養護所" 7.79 0.555524795053769 15
"npo0074" "台灣省寧園安養院" 7.79 0.555524795053769 15
"npo0168" "永和市藝術教育發展協會" 7.79 0.555524795053769 15
"npo0193" "利河伯社會福利基金會附設台灣省私立基督仁愛之家" 7.79 0.555524795053769 15
"npo0234" "苗栗縣私立聖家啟智中心" 7.79 0.555524795053769 15
"npo0254" "財團法人天主教會台中教區附設台灣省私立慈愛殘障教養院" 7.79 0.555524795053769 15
"npo0319" "中華民國觀蕊慈善會" 7.79 0.555524795053769 15
"npo0339" "心路社會福利基金會北部社區就業中心" 7.79 0.555524795053769 15
"npo0494" "社團法人台中市學習動力協會" 7.79 0.555524795053769 15
"npo0495" "台灣和平草根聯盟" 7.79 0.555524795053769 15
"npo0574" "立心萬華兒童中心" 7.79 0.555524795053769 15
"npo0622" "台北市私立大園老人養護所" 7.79 0.555524795053769 15
"npo0672" "台北市私立延壽老人養護所" 7.79 0.555524795053769 15
"npo0767" "社團法人台灣安心家庭關懷協會" 7.79 0.555524795053769 15
"npo0841" "財團法人台灣基督教主愛之家輔導中心" 7.79 0.555524795053769 15
"npo0879" "財團法人天主教長安老人養護中心" 7.79 0.555524795053769 15
"npo0910" "台北市博愛發展中心" 7.79 0.555524795053769 15
"npo0912" "財團法人伊甸社會福利基金會辦理台北市萬芳啟能中心" 7.79 0.555524795053769 15
"npo0949" "中華民國義務役傷殘官兵協會" 7.79 0.555524795053769 15
"npo0952" "台北縣慈群庇護工場(公辦民營)" 7.79 0.555524795053769 15
"npo1003" "花蓮縣私立聲遠老人養護之家" 7.79 0.555524795053769 15
"npo1056" "日日春關懷互助協會" 7.79 0.555524795053769 15
"npo1063" "台灣鬱金香動作障礙關懷協會" 7.79 0.555524795053769 15
"npo1064" "財團法人基督教芥菜種會附設花蓮縣私立主牧安養中心" 7.79 0.555524795053769 15
"npo1101" "台北市私立彩虹村家園" 7.79 0.555524795053769 15
"npo1141" "慈善寺文教基金會附設台中觀音線" 7.79 0.555524795053769 15
"npo1193" "中華民國軍文教育推廣協會" 7.79 0.555524795053769 15
"npo1209" "貓頭鷹親子教育協會" 7.79 0.555524795053769 15
"npo1218" "台灣動物輔助活動與治療協會" 7.79 0.555524795053769 15
"npo1220" "祥育啟智教養院" 7.79 0.555524795053769 15
"npo1319" "台中縣安全暨健康促進協會" 7.79 0.555524795053769 15
"npo1345" "中華體驗學習發展協會" 7.79 0.555524795053769 15
"npo1379" "行政院衛生署屏東醫院附設博正護理之家" 7.79 0.555524795053769 15
"npo1435" "苗栗縣私立親民啟能養院" 7.79 0.555524795053769 15
"npo1440" "社團法人中華民國劉俠(杏林子)之友會" 7.79 0.555524795053769 15
"npo1497" "台北市大同區新鄰江社區發展協會" 7.79 0.555524795053769 15
"npo1536" "公設民營高雄市大同社區照顧中心" 7.79 0.555524795053769 15
"npo1545" "台南縣私立五甲教養院" 7.79 0.555524795053769 15
"npo1556" "台北縣板橋市關懷心智障礙者協會" 7.79 0.555524795053769 15
"npo1607" "台北市國際禪友會" 7.79 0.555524795053769 15
"npo1634" "台北市私立慈暉老人養護所" 7.79 0.555524795053769 15
"npo1636" "桃園縣觀音愛心家園" 7.79 0.555524795053769 15
"npo1753" "中華民國台灣泰迪熊協會" 7.79 0.555524795053769 15
"npo1776" "高雄縣身心障礙福利服務中心" 7.79 0.555524795053769 15
"npo1819" "財團法人喜憨兒社會福利基金會新竹分事務所" 7.79 0.555524795053769 15
"npo1826" "中國痲瘋服務協會" 7.79 0.555524795053769 15
"npo1877" "香園社會福利慈善事業基金會" 7.79 0.555524795053769 15
"npo1913" "康福護理之家" 7.79 0.555524795053769 15
"npo1914" "中華民國紅十字會台灣省彰化縣支會" 7.79 0.555524795053769 15
"npo1927" "翠柏新村老人安養中心" 7.79 0.555524795053769 15
"npo1931" "臺北市北投區奇岩社區發展協會" 7.79 0.555524795053769 15
"npo1945" "高雄市廿一世紀都市發展協會" 7.79 0.555524795053769 15
"npo2015" "嘉義縣私立大林教養院" 7.79 0.555524795053769 15
"npo2046" "中華民國身心產業資訊促進發展協會" 7.79 0.555524795053769 15
"npo2194" "伊甸社會福利基金會台北縣慈惠庇護工場" 7.79 0.555524795053769 15
"npo2259" "台灣幸福生活發展促進協會" 7.79 0.555524795053769 15
"npo2307" "台灣勞動與就業協會" 7.79 0.555524795053769 15
"npo2317" "中華民國兒童青少年及身心障礙者口腔保健暨矯正學會" 7.79 0.555524795053769 15
"npo2337" "聖心教養院" 7.79 0.555524795053769 15
"npo2367" "伊甸社會福利基金會高雄市職業重建中心" 7.79 0.555524795053769 15
"npo2486" "伊甸社會福利基金會桃園職業重建中心" 7.79 0.555524795053769 15
"npo2510" "中華基督教總會附設花蓮縣私立長榮養護院" 7.79 0.555524795053769 15
"npo2568" "台灣客家文經發展協會" 7.79 0.555524795053769 15
"npo0131" "高雄市正信佛教青年會附設觀音線協談中心" 7.67 0.546649418106596 14
"npo1759" "天主教福利會附設台北市私立青友中心" 7.67 0.546649418106596 14
"npo0239" "台中市私立輔順仁愛之家" 7.58 0.540265472178984 14
"npo0972" "中華國際財務金融研究發展協會" 7.58 0.540265472178984 14
"npo1337" "彰化縣基督教喜樂保育院" 7.58 0.540438768091659 14
"npo1899" "崇德文教基金會" 7.58 0.540265472178984 14
"npo0996" "台北縣私立隆泰老人長期照顧中心" 7.55 0.538578161471558 14
"npo1364" "九歌兒童劇團台北偶戲館經營管理處" 7.55 0.538578161471558 14
"npo0719" "伊甸社會福利基金會桃園服務中心" 7.33 0.522895194771227 14
"npo1972" "屏東縣家庭諮商中心" 7.33 0.522895194771227 14
"npo1079" "中華淨食健康協會" 7.32 0.521631527889348 13
"npo1393" "台灣輔導與諮商學會(原：中國輔導學會)" 7.31 0.521334386327915 14
"npo2167" "永新老人養護中心" 7.31 0.521334386327915 14
"npo2219" "台中縣東勢鎮愛鄉協進會" 7.31 0.521334386327915 14
"npo0988" "嘉義縣私立仲埔教養院" 7.26 0.517801921902814 14
"npo0745" "有限責任台灣區居家服務勞動合作社" 7.07 0.503805840711224 12
"npo0387" "伊甸社會福利基金會附設中區服務中心" 6.98 0.497762953612356 13
"npo2032" "霐漟社會福利慈善事業基金會" 6.89 0.491025326486955 13
"npo0270" "財團法人國光慈善事業基金會" 6.85 0.488704786045374 13
"npo0684" "喜瑪拉雅微型創業育成中心" 6.85 0.488704786045374 13
"npo1801" "伊甸基隆市身心障礙福利服務中心" 6.85 0.488704786045374 13
"npo0526" "學術交流基金會" 6.59 0.469912573546803 10
"npo0201" "高雄市崇文文教關懷協會" 6.58 0.469497242328259 14
"npo0354" "中華唇顎裂兒童基金會" 6.58 0.469497242328259 14
"npo0358" "伊甸社會福利基金會新竹分事務所" 6.58 0.469497242328259 14
"npo0518" "勵馨基金會" 6.58 0.469497242328259 14
"npo0554" "財團法人基督教芥菜種會附設臺北縣私立愛心育幼院" 6.58 0.469497242328259 14
"npo0604" "恩加貧困家庭協會" 6.58 0.469497242328259 14
"npo0691" "台北市保母成長促進會" 6.58 0.469497242328259 14
"npo0734" "財團法人基督教更生團契附設花蓮縣私立信望愛少年學園" 6.58 0.469497242328259 14
"npo1026" "中華共學教育發展協會" 6.58 0.469497242328259 14
"npo1152" "台灣適性發展促進會" 6.58 0.469497242328259 14
"npo1392" "白浪青少年發展協會" 6.58 0.469497242328259 14
"npo1695" "台北市松德婦女服務中心" 6.58 0.469497242328259 14
"npo1846" "台東基督教阿尼色弗兒童之家" 6.58 0.469497242328259 14
"npo1973" "高雄市飛雁創業協會" 6.58 0.469497242328259 14
"npo2085" "多加幸福婚姻促進協會" 6.58 0.469497242328259 14
"npo2138" "財團法人基督教芥菜種會附設花蓮縣私立少年之家" 6.58 0.469497242328259 14
"npo2160" "高雄市少年輔導委員會" 6.58 0.469497242328259 14
"npo2200" "佛教幸夫社會福利慈善事業基金會" 6.58 0.469497242328259 14
"npo2226" "伊甸社會福利基金會高雄市事務所" 6.58 0.469497242328259 14
"npo2244" "台中市圓愛全人關懷協會" 6.58 0.469497242328259 14
"npo2433" "台灣巴掌仙子關懷協會" 6.58 0.469497242328259 14
"npo0087" "台北縣板橋市板新社區發展協會" 6.5 0.463286592313322 14
"npo0137" "靜萱療養院" 6.5 0.463286592313322 14
"npo0187" "高雄市團康訓練協會" 6.5 0.463286592313322 14
"npo0227" "育仁啟智中心" 6.5 0.463286592313322 14
"npo0353" "菩提仁愛之家" 6.5 0.463286592313322 14
"npo0402" "心路台北萬芳發展中心" 6.5 0.463286592313322 14
"npo0415" "創義印務設計庇護工場" 6.5 0.463286592313322 14
"npo0470" "台灣髓緣之友協會" 6.5 0.463286592313322 14
"npo0499" "中華民國紅十字會台灣省高雄縣支會" 6.5 0.463286592313322 14
"npo0709" "中華民國長青協會" 6.5 0.463286592313322 14
"npo0743" "社團法人台中縣忘憂草女性成長協會" 6.5 0.463286592313322 14
"npo0777" "台灣太平洋研究學會" 6.5 0.463286592313322 14
"npo0919" "台北百合扶輪社" 6.5 0.463286592313322 14
"npo1085" "財團法人臺灣更生保護會南投分會" 6.5 0.463286592313322 14
"npo1227" "高雄縣老人公寓" 6.5 0.463286592313322 14
"npo1250" "財團法人臺灣更生保護會澎湖分會" 6.5 0.463286592313322 14
"npo1328" "財團法人伊甸社會福利基金會北投耆福老人服務中心" 6.5 0.463286592313322 14
"npo1355" "彰化縣和美鎮面前社區發展協會" 6.5 0.463286592313322 14
"npo1374" "嘉義縣新知婦女協進會" 6.5 0.463286592313322 14
"npo1418" "財團法人台灣更生保護會台南分會毒癮治療者社工處理據點" 6.5 0.463286592313322 14
"npo1673" "高雄基督教信義醫院附設高雄市私立方舟養護之家" 6.5 0.463286592313322 14
"npo1795" "糕菲庇護工場" 6.5 0.463286592313322 14
"npo1853" "永信社會福利基金會松柏園養護中心" 6.5 0.463286592313322 14
"npo1886" "財團法人中華啟能基金會附設春暉啟能中心" 6.5 0.463286592313322 14
"npo1901" "犯罪被害人保護協會臺灣士林分會" 6.5 0.463286592313322 14
"npo1911" "台南市南化區生活重建服務中心" 6.5 0.463286592313322 14
"npo2018" "台北市金龍發展中心" 6.5 0.463286592313322 14
"npo2146" "高雄市視而&#63847;&#64010;關懷協會" 6.5 0.463286592313322 14
"npo2170" "中華民國應用音樂推廣協會" 6.5 0.463286592313322 14
"npo2369" "台北市社區心理衛生中心" 6.5 0.463286592313322 14
"npo2597" "社團法人原住民全人關懷促進協會" 6.5 0.463286592313322 14
"npo0599" "台中市優力卡社區服務協會" 6.37 0.454237919453475 13
"npo1890" "中華民國青年志工發展協會" 6.37 0.454237919453475 13
"npo0939" "財團法人中華基督長老會山宣總會附設花蓮縣私立原住民少年兒童之家" 6.35 0.452550608746049 13
"npo1226" "臺北縣基督教女青年會" 6.35 0.452550608746049 13
"npo0804" "中華國際癌病康復協會" 6.28 0.448027269438538 13
"npo1455" "高雄市和平大使協會" 6.28 0.448027269438538 13
"npo1680" "屏東縣身心障礙者生涯轉銜暨成人個案管理中心" 6.28 0.448027269438538 13
"npo0070" "臺北市立聯合醫院文山職能工作坊" 6.26 0.446339958731112 13
"npo1298" "中華民國債務人更生扶助協會" 6.26 0.446339958731112 13
"npo1948" "台北市鄉土教育中心" 6.26 0.446339958731112 13
"npo0274" "台灣兒童暨家庭扶助基金會彰化分事務所" 6.13 0.436867642045718 13
"npo0277" "台南市飛雁發展協會" 6.13 0.436867642045718 13
"npo1099" "永齡希望小學雲科大分校" 6.13 0.436867642045718 13
"npo1032" "屏東家庭扶助中心" 6.1 0.435306833602406 13
"npo0489" "台中縣志願服務推廣中心" 6.04 0.430656992030781 13
"npo0826" "國立桃園啟智學校" 6.04 0.430656992030781 13
"npo0897" "台北市立文山特殊教育學校" 6.04 0.430656992030781 13
"npo1049" "內政部南區老人之家" 6.04 0.430656992030781 13
"npo1277" "中彰投區就業服務中心" 6.04 0.430656992030781 13
"npo1284" "天主教耕莘醫院" 6.04 0.430656992030781 13
"npo1402" "花蓮縣榮民服務處" 6.04 0.430656992030781 13
"npo2329" "中華民國腫瘤護理學會" 6.04 0.430656992030781 13
"npo1422" "財團法人屏東縣私立基督教沐恩之家附設亞當學園" 6.02 0.429393325148901 12
"npo0816" "中華民國聽障者體育運育協會" 5.97 0.425563719162368 13
"npo1822" "台北縣照顧生命協會" 5.97 0.425563719162368 13
"npo2163" "財團法人伊甸基金會中彰投區" 5.9 0.42067285305346 11
"npo0080" "台北縣私立德愛老人養護中心" 5.86 0.417876477806513 14
"npo0135" "台中市私立長生老人養護中心" 5.86 0.417876477806513 14
"npo0355" "台灣環保資源回收協會" 5.86 0.417876477806513 14
"npo0477" "葳群公益慈善事業基金會" 5.86 0.417876477806513 14
"npo0537" "台北縣美滿老人養護中心" 5.86 0.417876477806513 14
"npo0636" "台南縣康復之友協會" 5.86 0.417876477806513 14
"npo0638" "領航弱勢族群創業暨就業發展協會" 5.86 0.417876477806513 14
"npo0689" "天主教新事社會福務中心" 5.86 0.417876477806513 14
"npo0823" "社團法人臺北市友愛關懷協會" 5.86 0.417876477806513 14
"npo0834" "台南縣私立永靜教養院" 5.86 0.417876477806513 14
"npo0911" "天主教會台中教區附設彰化縣私立聖母聖心啟智中心" 5.86 0.417876477806513 14
"npo0913" "天主教會南投縣私立玫瑰啟能訓練中心" 5.86 0.417876477806513 14
"npo0914" "台灣法治促進會" 5.86 0.417876477806513 14
"npo0980" "私立迦園康復之家" 5.86 0.417876477806513 14
"npo0998" "中華國際催眠協會" 5.86 0.417876477806513 14
"npo1000" "迦恩傳道教育關懷諮商協會" 5.86 0.417876477806513 14
"npo1027" "台南縣私立天壇老人養護中心" 5.86 0.417876477806513 14
"npo1031" "中華國際自然能量養生協會" 5.86 0.417876477806513 14
"npo1125" "臺北縣私立佛教中道淨苑板橋中心" 5.86 0.417876477806513 14
"npo1143" "台北市私立延吉老人養護所" 5.86 0.417876477806513 14
"npo1377" "中華全腦開發協會" 5.86 0.417876477806513 14
"npo1521" "清水老人安養中心" 5.86 0.417876477806513 14
"npo1860" "天主教福安老人療養所" 5.86 0.417876477806513 14
"npo1916" "台南市私立東門教養院" 5.86 0.417876477806513 14
"npo2016" "台北市私立仁安老人養護所" 5.86 0.417876477806513 14
"npo2040" "台北市私立國光老人養護所" 5.86 0.417876477806513 14
